@RELATION email-features

@ATTRIBUTE containJS NUMERIC
@ATTRIBUTE numLinks NUMERIC
@ATTRIBUTE numDomainMisMatch NUMERIC
@ATTRIBUTE isHtmlEmail NUMERIC
@ATTRIBUTE numDotsInSender NUMERIC
@ATTRIBUTE IPAddrInUrl NUMERIC
@ATTRIBUTE hasKeywordInLinkText NUMERIC
@ATTRIBUTE numDistinctDomains NUMERIC
@ATTRIBUTE disparitiesHrefAndLinkText NUMERIC
@ATTRIBUTE keywordNorm0 NUMERIC
@ATTRIBUTE keywordNorm1 NUMERIC
@ATTRIBUTE keywordNorm2 NUMERIC
@ATTRIBUTE keywordNorm3 NUMERIC
@ATTRIBUTE keywordNorm4 NUMERIC
@ATTRIBUTE keywordNorm5 NUMERIC
@ATTRIBUTE class {phishing,non-phishing}

@DATA
0.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.028985507246376812,0.0,0.0,0.028985507246376812,0.0,phishing
0.0,12.0,6.0,0.0,1.0,1.0,1.0,6.0,1.0,0.00641025641025641,0.009615384615384616,0.003205128205128205,0.01282051282051282,0.028846153846153848,0.0,phishing
0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.006734006734006734,0.003367003367003367,0.006734006734006734,0.02356902356902357,0.026936026936026935,0.003367003367003367,phishing
0.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.006734006734006734,0.003367003367003367,0.006734006734006734,0.02356902356902357,0.026936026936026935,0.003367003367003367,phishing
0.0,3.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0078125,0.0,0.046875,0.0390625,0.0,phishing
0.0,5.0,5.0,1.0,1.0,1.0,1.0,6.0,1.0,0.010416666666666666,0.010416666666666666,0.0,0.013888888888888888,0.08333333333333333,0.003472222222222222,phishing
0.0,3.0,2.0,0.0,2.0,1.0,0.0,3.0,0.0,0.007371007371007371,0.007371007371007371,0.0,0.044226044226044224,0.0171990171990172,0.0171990171990172,phishing
0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.002702702702702703,0.008108108108108109,0.0891891891891892,0.15135135135135136,0.008108108108108109,phishing
0.0,12.0,6.0,0.0,1.0,0.0,1.0,6.0,1.0,0.00641025641025641,0.009615384615384616,0.003205128205128205,0.01282051282051282,0.028846153846153848,0.0,phishing
0.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.006600660066006601,0.0033003300330033004,0.006600660066006601,0.026402640264026403,0.019801980198019802,0.0033003300330033004,phishing
0.0,3.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.003278688524590164,0.022950819672131147,0.0,0.003278688524590164,0.03278688524590164,0.0,phishing
0.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.02666666666666667,0.0,0.04,0.013333333333333334,0.0,phishing
0.0,8.0,3.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0330188679245283,0.014150943396226415,0.0,0.02830188679245283,0.009433962264150943,0.009433962264150943,phishing
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.032679738562091505,0.0,0.0,0.026143790849673203,0.0196078431372549,0.0,phishing
0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.013513513513513514,0.02027027027027027,0.006756756756756757,0.033783783783783786,0.06756756756756757,0.0,phishing
0.0,7.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,0.009025270758122744,0.010830324909747292,0.005415162454873647,0.023465703971119134,0.010830324909747292,0.0018050541516245488,phishing
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0033613445378151263,0.0,0.0,0.0,0.0,phishing
1.0,13.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,0.004454342984409799,0.013363028953229399,0.008908685968819599,0.017817371937639197,0.0022271714922048997,0.0,phishing
0.0,2.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.017167381974248927,0.004291845493562232,0.0,0.008583690987124463,0.034334763948497854,0.0,phishing
0.0,2.0,3.0,0.0,1.0,1.0,0.0,4.0,0.0,0.03508771929824561,0.017543859649122806,0.0,0.02631578947368421,0.06140350877192982,0.0,phishing
0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.013513513513513514,0.02027027027027027,0.006756756756756757,0.033783783783783786,0.06756756756756757,0.0,phishing
0.0,2.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,0.007220216606498195,0.0036101083032490976,0.01444043321299639,0.021660649819494584,0.007220216606498195,0.007220216606498195,phishing
0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.005076142131979695,0.0,0.0,0.005076142131979695,0.0,phishing
0.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,0.005235602094240838,0.0,0.05759162303664921,0.04712041884816753,0.005235602094240838,phishing
0.0,3.0,2.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.002890173410404624,0.008670520231213872,0.02023121387283237,0.008670520231213872,phishing
0.0,2.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.006734006734006734,0.003367003367003367,0.006734006734006734,0.02356902356902357,0.026936026936026935,0.003367003367003367,phishing
0.0,2.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.020408163265306124,0.0,0.004081632653061225,0.028571428571428574,0.0163265306122449,0.0,phishing
0.0,5.0,5.0,1.0,1.0,1.0,1.0,6.0,1.0,0.010416666666666666,0.010416666666666666,0.0,0.013888888888888888,0.08333333333333333,0.003472222222222222,phishing
0.0,2.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.016,0.004,0.0,0.008,0.024,0.0,phishing
0.0,3.0,3.0,0.0,2.0,1.0,0.0,3.0,0.0,0.034653465346534656,0.009900990099009901,0.0,0.024752475247524754,0.024752475247524754,0.0,phishing
0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.01384083044982699,0.0,0.0,0.020761245674740483,0.01384083044982699,phishing
0.0,3.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.020202020202020204,0.0,0.0,0.020202020202020204,0.020202020202020204,phishing
0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.012987012987012988,0.004329004329004329,0.03896103896103896,0.04329004329004329,0.021645021645021648,phishing
0.0,3.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.007371007371007371,0.007371007371007371,0.0,0.044226044226044224,0.0171990171990172,0.0171990171990172,phishing
0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,0.012987012987012988,0.004329004329004329,0.03896103896103896,0.04329004329004329,0.017316017316017316,phishing
0.0,6.0,3.0,1.0,2.0,0.0,0.0,3.0,0.0,0.0,0.01037344398340249,0.002074688796680498,0.002074688796680498,0.012448132780082987,0.0,phishing
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
0.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.028169014084507043,0.002347417840375587,0.002347417840375587,0.03286384976525822,0.0,phishing
0.0,2.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.047337278106508875,0.08284023668639054,0.005917159763313609,phishing
0.0,4.0,8.0,1.0,1.0,0.0,0.0,8.0,0.0,0.013468013468013467,0.0,0.003367003367003367,0.01346801346801347,0.003367003367003367,0.0,phishing
0.0,2.0,5.0,1.0,1.0,1.0,1.0,5.0,0.0,0.015432098765432098,0.015432098765432098,0.0030864197530864196,0.009259259259259259,0.006172839506172839,0.0030864197530864196,phishing
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
0.0,10.0,4.0,0.0,1.0,1.0,0.0,5.0,0.0,0.006269592476489028,0.0,0.006269592476489028,0.025078369905956112,0.09404388714733541,0.003134796238244514,phishing
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
0.0,3.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.008241758241758242,0.005494505494505495,0.0,0.05219780219780219,0.019230769230769232,0.019230769230769232,phishing
0.0,1.0,2.0,1.0,2.0,0.0,1.0,3.0,0.0,0.0,0.007905138339920948,0.0,0.043478260869565216,0.039525691699604744,0.011857707509881422,phishing
0.0,5.0,4.0,0.0,1.0,1.0,0.0,4.0,0.0,0.0,0.005333333333333333,0.0,0.0026666666666666666,0.010666666666666666,0.0,phishing
0.0,7.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.002347417840375587,0.002347417840375587,0.004694835680751174,0.0,phishing
1.0,1.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,0.0,0.0022522522522522522,0.006756756756756757,0.024774774774774775,0.02477477477477477,0.006756756756756757,phishing
0.0,5.0,4.0,1.0,2.0,1.0,0.0,5.0,0.0,0.006772009029345372,0.004514672686230248,0.002257336343115124,0.020316027088036117,0.01128668171557562,0.0,phishing
0.0,3.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0033333333333333335,0.0,0.0,0.03333333333333333,0.023333333333333334,0.016666666666666666,phishing
0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0392156862745098,0.0032679738562091504,0.0,0.013071895424836602,0.0032679738562091504,0.016339869281045753,phishing
0.0,9.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,0.01984126984126984,0.011904761904761904,0.015873015873015872,0.023809523809523808,0.023809523809523808,0.01984126984126984,phishing
0.0,6.0,2.0,1.0,1.0,0.0,1.0,3.0,1.0,0.015184381778741865,0.0021691973969631237,0.0,0.013015184381778741,0.04772234273318872,0.0,phishing
0.0,2.0,3.0,1.0,1.0,0.0,1.0,4.0,1.0,0.008823529411764706,0.011764705882352941,0.008823529411764706,0.032352941176470584,0.01764705882352941,0.0029411764705882353,phishing
0.0,1.0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0025974025974025974,0.007792207792207792,0.02077922077922078,0.025974025974025972,0.007792207792207792,phishing
1.0,6.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0024449877750611247,0.0,0.0,0.004889975550122249,0.044009779951100246,0.004889975550122249,phishing
0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,0.07692307692307693,0.0,0.0,0.019230769230769232,0.009615384615384616,0.0,phishing
0.0,3.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.002421307506053269,0.02179176755447942,0.002421307506053269,0.004842615012106538,phishing
0.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,0.0,0.009433962264150943,0.0037735849056603774,0.0,0.0,0.0037735849056603774,0.0056603773584905665,phishing
0.0,5.0,4.0,1.0,1.0,0.0,0.0,5.0,0.0,0.00663716814159292,0.004424778761061947,0.0022123893805309734,0.01991150442477876,0.011061946902654867,0.0,phishing
0.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,0.003257328990228013,0.0,0.0,0.029315960912052116,0.02280130293159609,0.016286644951140065,phishing
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
0.0,1.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,0.009950248756218905,0.004975124378109453,0.004975124378109453,0.014925373134328358,0.02487562189054726,0.0,phishing
0.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.035398230088495575,0.0,0.017699115044247787,0.05309734513274336,0.017699115044247787,phishing
0.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,0.003257328990228013,0.0,0.0,0.029315960912052116,0.02280130293159609,0.016286644951140065,phishing
0.0,1.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.0,0.005128205128205128,0.007692307692307693,0.017948717948717947,0.035897435897435895,0.007692307692307693,phishing
0.0,13.0,6.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.007476635514018692,0.001869158878504673,0.024299065420560748,0.014953271028037384,0.0,phishing
0.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0031847133757961785,0.0,0.0,0.028662420382165606,0.02229299363057325,0.01592356687898089,phishing
0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.005681818181818182,0.011363636363636364,0.011363636363636364,0.011363636363636364,0.0,0.0,phishing
0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.016129032258064516,0.024193548387096774,0.0,0.024193548387096774,0.07258064516129031,0.0,phishing
0.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,0.003257328990228013,0.0,0.0,0.029315960912052116,0.02280130293159609,0.016286644951140065,phishing
0.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,0.003257328990228013,0.0,0.0,0.029315960912052116,0.02280130293159609,0.016286644951140065,phishing
0.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.009950248756218905,0.004975124378109453,0.004975124378109453,0.009950248756218905,0.02487562189054726,0.0,phishing
0.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.009950248756218905,0.004975124378109453,0.004975124378109453,0.009950248756218905,0.02487562189054726,0.0,phishing
0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.007194244604316547,0.0,0.0,0.05035971223021582,0.03597122302158273,0.014388489208633094,phishing
0.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0031847133757961785,0.0,0.0,0.028662420382165606,0.02229299363057325,0.01592356687898089,phishing
0.0,1.0,3.0,1.0,1.0,0.0,0.0,3.0,0.0,0.021739130434782608,0.021739130434782608,0.0,0.014492753623188406,0.021739130434782608,0.0,phishing
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
0.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,0.0031847133757961785,0.0,0.0,0.028662420382165606,0.02229299363057325,0.01592356687898089,phishing
0.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,0.003257328990228013,0.0,0.0,0.029315960912052116,0.02280130293159609,0.016286644951140065,phishing
0.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.017241379310344827,0.004310344827586207,0.0,0.008620689655172414,0.034482758620689655,0.0,phishing
0.0,12.0,12.0,0.0,1.0,0.0,0.0,13.0,0.0,0.0015748031496062992,0.014173228346456693,0.0,0.004724409448818898,0.023622047244094488,0.0,phishing
0.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,0.003257328990228013,0.0,0.0,0.029315960912052116,0.02280130293159609,0.016286644951140065,phishing
0.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,0.0,0.017142857142857144,0.0,0.0,0.03428571428571429,0.028571428571428574,0.0,phishing
0.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,0.007407407407407408,0.0,0.0,0.05185185185185186,0.044444444444444446,0.014814814814814815,phishing
0.0,3.0,3.0,1.0,1.0,0.0,1.0,4.0,0.0,0.003257328990228013,0.0,0.0,0.029315960912052116,0.02280130293159609,0.016286644951140065,phishing
0.0,5.0,2.0,0.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.004784688995215311,0.04784688995215311,0.0,phishing
1.0,12.0,6.0,1.0,1.0,0.0,0.0,6.0,0.0,0.0023148148148148147,0.009259259259259259,0.006944444444444444,0.018518518518518517,0.0023148148148148147,0.0,phishing
0.0,2.0,3.0,1.0,1.0,0.0,0.0,4.0,1.0,0.009708737864077669,0.014563106796116505,0.0,0.0,0.0048543689320388345,0.0,phishing
1.0,29.0,14.0,0.0,1.0,1.0,1.0,14.0,0.0,0.0017667844522968198,0.0088339222614841,0.007067137809187279,0.014134275618374558,0.007067137809187279,0.00530035335689046,phishing
0.0,7.0,6.0,0.0,1.0,0.0,0.0,6.0,0.0,0.006514657980456026,0.008143322475570033,0.00488599348534202,0.011400651465798045,0.02117263843648208,0.0016286644951140066,phishing
0.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0070921985815602835,0.0035460992907801418,0.014184397163120567,0.017730496453900707,0.0070921985815602835,0.0035460992907801418,phishing
0.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0070921985815602835,0.0035460992907801418,0.014184397163120567,0.017730496453900707,0.0070921985815602835,0.0035460992907801418,phishing
0.0,2.0,5.0,0.0,2.0,0.0,1.0,5.0,1.0,0.0,0.014598540145985401,0.0,0.021897810218978103,0.0364963503649635,0.0,phishing
0.0,1.0,4.0,1.0,1.0,1.0,0.0,5.0,0.0,0.005970149253731343,0.011940298507462687,0.0029850746268656717,0.008955223880597015,0.008955223880597015,0.0029850746268656717,phishing
0.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0070921985815602835,0.0035460992907801418,0.014184397163120567,0.017730496453900707,0.0070921985815602835,0.0035460992907801418,phishing
0.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0070921985815602835,0.0035460992907801418,0.014184397163120567,0.017730496453900707,0.0070921985815602835,0.0035460992907801418,phishing
0.0,1.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.003787878787878788,0.015151515151515152,0.011363636363636364,0.022727272727272728,0.011363636363636364,0.007575757575757576,phishing
0.0,1.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.004149377593360996,0.0,0.004149377593360996,0.04149377593360996,0.016597510373443983,0.012448132780082987,phishing
0.0,2.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,0.02564102564102564,0.0,0.0,0.0,0.0,0.0,phishing
0.0,12.0,5.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,0.008902077151335312,0.005934718100890208,0.011869436201780416,0.0,0.0,phishing
0.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,0.00964630225080386,0.01607717041800643,0.006430868167202572,0.01607717041800643,0.006430868167202572,0.0,phishing
0.0,3.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.028846153846153848,0.0,0.0,0.009615384615384616,0.03365384615384616,0.004807692307692308,phishing
0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.048,0.016,0.024,phishing
0.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.012048192771084338,0.015060240963855422,0.0030120481927710845,0.015060240963855422,0.015060240963855422,0.0030120481927710845,phishing
0.0,1.0,2.0,1.0,1.0,0.0,0.0,3.0,1.0,0.012048192771084338,0.015060240963855422,0.0030120481927710845,0.015060240963855422,0.015060240963855422,0.0030120481927710845,phishing
0.0,12.0,3.0,1.0,2.0,0.0,1.0,4.0,0.0,0.0,0.014736842105263158,0.0,0.0,0.02526315789473684,0.0,phishing
0.0,1.0,4.0,0.0,1.0,0.0,0.0,5.0,0.0,0.003105590062111801,0.015527950310559004,0.003105590062111801,0.009316770186335404,0.012422360248447204,0.003105590062111801,phishing
0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.00411522633744856,0.0,0.04938271604938271,0.02880658436213992,0.02880658436213992,phishing
0.0,13.0,5.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.01629802095459837,0.0,0.0011641443538998836,0.015133876600698487,0.002328288707799767,phishing
0.0,2.0,4.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0029411764705882353,0.026470588235294117,0.011764705882352941,0.0029411764705882353,phishing
0.0,6.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.013452914798206279,0.002242152466367713,0.0,0.013452914798206277,0.04035874439461883,0.0,phishing
1.0,7.0,5.0,1.0,1.0,1.0,1.0,5.0,0.0,0.01832460732984293,0.010471204188481676,0.007853403141361256,0.013089005235602094,0.015706806282722512,0.0,phishing
0.0,2.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.048,0.016,0.024,phishing
0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,0.0,0.0,0.021739130434782608,0.0,0.025362318840579712,0.007246376811594203,0.0,phishing
0.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0070921985815602835,0.0,0.0,0.02127659574468085,0.035460992907801414,0.0,phishing
0.0,2.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0021413276231263384,0.004282655246252677,0.0,0.034261241970021415,0.014989293361884367,0.010706638115631691,phishing
0.0,1.0,2.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,0.003257328990228013,0.0,0.035830618892508145,0.035830618892508145,0.026058631921824105,phishing
0.0,2.0,3.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0021413276231263384,0.004282655246252677,0.0,0.034261241970021415,0.014989293361884367,0.010706638115631691,phishing
0.0,1.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.041666666666666664,0.020833333333333332,0.0,0.027777777777777776,0.020833333333333332,0.013888888888888888,phishing
0.0,2.0,3.0,1.0,1.0,1.0,0.0,3.0,0.0,0.0053475935828877,0.0053475935828877,0.0053475935828877,0.03208556149732621,0.0160427807486631,0.0213903743315508,phishing
0.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,0.0,0.0024630541871921183,0.0,0.024630541871921183,0.022167487684729065,0.019704433497536946,phishing
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.007142857142857143,0.0,0.0,0.02142857142857143,0.03571428571428571,0.0,phishing
0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.009615384615384616,0.0,0.04807692307692308,0.019230769230769232,0.0,phishing
0.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0041841004184100415,0.0,0.07531380753138076,0.012552301255230124,0.029288702928870293,phishing
0.0,2.0,2.0,1.0,1.0,0.0,0.0,3.0,0.0,0.03571428571428571,0.02040816326530612,0.0,0.025510204081632654,0.015306122448979591,0.0,phishing
0.0,1.0,3.0,1.0,2.0,0.0,1.0,3.0,0.0,0.037037037037037035,0.009259259259259259,0.0,0.018518518518518517,0.037037037037037035,0.027777777777777776,phishing
0.0,1.0,3.0,1.0,2.0,0.0,1.0,3.0,0.0,0.037037037037037035,0.009259259259259259,0.0,0.018518518518518517,0.037037037037037035,0.027777777777777776,phishing
0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,phishing
0.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,0.024390243902439025,0.0,0.0,0.0,0.0,0.0,phishing
0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.016260162601626018,0.0,phishing
0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.016260162601626018,0.0,phishing
0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.007905138339920948,0.003952569169960474,0.0,0.039525691699604744,0.003952569169960474,0.01976284584980237,phishing
0.0,3.0,2.0,1.0,1.0,0.0,1.0,3.0,0.0,0.008620689655172414,0.034482758620689655,0.0,0.02586206896551724,0.07758620689655173,0.0,phishing
0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0037593984962406013,0.022556390977443608,phishing
0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02142857142857143,0.05,0.0,phishing
0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.00411522633744856,0.0,0.04938271604938271,0.02880658436213992,0.0205761316872428,phishing
0.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.04954954954954955,0.013513513513513514,0.03153153153153153,phishing
